Smoothed Allocation;Smoothed Selection
0,004169974230464639;0,0
0,000536124258914822;-0,0011862205358893294
-0,00038451878866699476;-0,003649701315573112
-0,00012570842270265127;0,0
0,003447357354872771;-0,007263379452872825
-0,00014990934823165048;-9,381400886104769e-05
0,0008956368643475812;-0,0037238600828346335
0,00389998801669812;-0,001480511214099592
0,00012191619574334578;0,0001700559931071196
2,3561578874237645e-05;0,0005843979904880996
0,0018670741459702075;-8,374414136668544e-20
